job_title,seniority_level,status,company,location,post_date,headquarter,industry,ownership,company_size,revenue,salary,skills,min_salary,max_salary,skills_list,avg_salary,salary_clean,revenue_numeric,company_size_numeric
data scientist,senior,on-site,company_134,"Austin, TX",a month ago,"Seattle, WA, US",Retail,Public,865416.0,839080000000.0,156391,"['amazon', 'r', 'python', 'sql', 'machine learning']",156391,156391.0,"['amazon', 'r', 'python', 'sql', 'machine learning']",156391.0,156391,839080000000.0,865416.0
data scientist,lead,on-site,company_395,"New York, NY",a month ago,"McLean, VA, US",Retail,Public,55140.0,36440000000.0,194110 - 221524,"['spark', 'aws', 'r', 'python', 'scala', 'sql', 'machine learning', 'database', 'deep learning']",194110,221524.0,"['spark', 'aws', 'r', 'python', 'scala', 'sql', 'machine learning', 'database', 'deep learning']",207817.0,194110 - 221524,36440000000.0,55140.0
data scientist,senior,,company_171,"Hyderabad, Telangana, India",15 days ago,"Armonk, NY, US",Technology,Public,524568.0,120340000000.0,27474 - 53079,"['database', 'machine learning', 'java']",27474,53079.0,"['database', 'machine learning', 'java']",40276.5,27474 - 53079,120340000000.0,524568.0
data scientist,senior,hybrid,company_983,"Arlington, VA",4 days ago,"McLean, VA, US",Technology,Public,27010.0,,91075 - 206986,"['spark', 'r', 'python', 'sql', 'hadoop', 'machine learning']",91075,206986.0,"['spark', 'r', 'python', 'sql', 'hadoop', 'machine learning']",149030.5,91075 - 206986,,27010.0
data scientist,senior,,company_844,"San Diego, CA",9 days ago,"Mountain View, CA, US",Technology,Public,17050.0,95270000000.0,163754,"['r', 'python', 'sql', 'machine learning', 'tableau']",163754,163754.0,"['r', 'python', 'sql', 'machine learning', 'tableau']",163754.0,163754,95270000000.0,17050.0
data scientist,senior,on-site,company_134,"Seattle, WA",a month ago,"Seattle, WA, US",Retail,Public,865416.0,838730000000.0,110396 - 220787,"['amazon', 'aws', 'r', 'python', 'sql', 'machine learning']",110396,220787.0,"['amazon', 'aws', 'r', 'python', 'sql', 'machine learning']",165591.5,110396 - 220787,838730000000.0,865416.0
data scientist,lead,on-site,company_244,"Columbus, OH",11 days ago,"New York, NY, US",Finance,Public,290780.0,352700000000.0,137996,"['pandas', 'numpy', 'pytorch', 'spark', 'aws', 'scikit-learn', 'python', 'sql', 'keras', 'machine learning', 'tensorflow']",137996,137996.0,"['pandas', 'numpy', 'pytorch', 'spark', 'aws', 'scikit-learn', 'python', 'sql', 'keras', 'machine learning', 'tensorflow']",137996.0,137996,352700000000.0,290780.0
data scientist,midlevel,on-site,company_273,"New York, NY",a month ago,"Menlo Park, CA, US",Technology,Public,94560.0,232140000000.0,133392 - 187668,"['sql', 'machine learning', 'r', 'python']",133392,187668.0,"['sql', 'machine learning', 'r', 'python']",160530.0,133392 - 187668,232140000000.0,94560.0
machine learning engineer,senior,,company_941,"Bengaluru, Karnataka, India",8 days ago,"Dublin, IE",Technology,Public,492215.0,154160000000.0,20440,"['aws', 'gcp', 'azure']",20440,20440.0,"['aws', 'gcp', 'azure']",20440.0,20440,154160000000.0,492215.0
data scientist,senior,on-site,company_134,"Seattle, WA",8 days ago,"Seattle, WA, US",Retail,Public,865466.0,838880000000.0,110393 - 220784,"['amazon', 'spark', 'r', 'python', 'sql', 'hadoop', 'machine learning']",110393,220784.0,"['amazon', 'spark', 'r', 'python', 'sql', 'hadoop', 'machine learning']",165588.5,110393 - 220784,838880000000.0,865466.0
data scientist,senior,on-site,company_917,"Mountain View, CA",5 days ago,"Mountain View, CA, US",Technology,Public,258810.0,1450000000000.0,208825 - 294379,"['sql', 'r', 'python']",208825,294379.0,"['sql', 'r', 'python']",251602.0,208825 - 294379,1450000000000.0,258810.0
data scientist,senior,on-site,company_395,"San Jose, CA",13 days ago,"McLean, VA, US",Retail,Public,55110.0,36490000000.0,133489 - 152347,"['pytorch', 'aws', 'r', 'python', 'scala', 'sql', 'database', 'machine learning']",133489,152347.0,"['pytorch', 'aws', 'r', 'python', 'scala', 'sql', 'database', 'machine learning']",142918.0,133489 - 152347,36490000000.0,55110.0
data scientist,midlevel,hybrid,company_008,"Chicago, IL",2 months ago,"San Jose, CA, US",Technology,Public,34650.0,82450000000.0,113614 - 195810,"['r', 'python', 'sql', 'machine learning', 'tableau']",113614,195810.0,"['r', 'python', 'sql', 'machine learning', 'tableau']",154712.0,113614 - 195810,82450000000.0,34650.0
data scientist,senior,on-site,company_134,"Palo Alto, CA",8 days ago,"Seattle, WA, US",Retail,Public,865466.0,838880000000.0,118677 - 220789,"['amazon', 'r', 'python', 'scala', 'sql', 'machine learning']",118677,220789.0,"['amazon', 'r', 'python', 'scala', 'sql', 'machine learning']",169733.0,118677 - 220789,838880000000.0,865466.0
data scientist,senior,on-site,company_273,"Bellevue, WA",7 days ago,"Menlo Park, CA, US",Technology,Public,94590.0,231940000000.0,133394 - 187670,"['spark', 'powerbi', 'r', 'python', 'sql', 'machine learning', 'tableau']",133394,187670.0,"['spark', 'powerbi', 'r', 'python', 'sql', 'machine learning', 'tableau']",160532.0,133394 - 187670,231940000000.0,94590.0
data scientist,senior,,company_917,"Bengaluru, Karnataka, India",23 days ago,"Mountain View, CA, US",Technology,Public,258810.0,1450000000000.0,42805,"['sql', 'r', 'python']",42805,42805.0,"['sql', 'r', 'python']",42805.0,42805,1450000000000.0,258810.0
data scientist,midlevel,,company_244,"London, England, United Kingdom",7 days ago,"New York, NY, US",Finance,Public,290800.0,352700000000.0,97625,"['sql', 'machine learning', 'python']",97625,97625.0,"['sql', 'machine learning', 'python']",97625.0,97625,352700000000.0,290800.0
data scientist,senior,,company_844,"New York, NY",8 days ago,"Mountain View, CA, US",Technology,Public,17030.0,95070000000.0,170193,"['tableau', 'sql', 'r', 'python']",170193,170193.0,"['tableau', 'sql', 'r', 'python']",170193.0,170193,95070000000.0,17030.0
data scientist,senior,on-site,company_003,"Bentonville, AR",17 days ago,"Bentonville, AR, US",Retail,Public,354990000000.0,,131559 - 263109,"['pytorch', 'spark', 'r', 'python', 'scala', 'machine learning', 'azure', 'tensorflow']",131559,263109.0,"['pytorch', 'spark', 'r', 'python', 'scala', 'machine learning', 'azure', 'tensorflow']",197334.0,131559 - 263109,,354990000000.0
data scientist,senior,on-site,company_003,"Sunnyvale, CA",19 days ago,"Bentonville, AR, US",Retail,Public,354990000000.0,,107640 - 215272,"['numpy', 'pytorch', 'spark', 'r', 'python', 'scikit-learn', 'scala', 'bash', 'java', 'sql', 'machine learning', 'gcp', 'deep learning', 'matplotlib', 'tensorflow']",107640,215272.0,"['numpy', 'pytorch', 'spark', 'r', 'python', 'scikit-learn', 'scala', 'bash', 'java', 'sql', 'machine learning', 'gcp', 'deep learning', 'matplotlib', 'tensorflow']",161456.0,107640 - 215272,,354990000000.0
data scientist,junior,on-site,company_030,Belarus,6 days ago,"Newtown, PA, US",Technology,Public,49540.0,,22087,"['spark', 'aws', 'python', 'sql', 'machine learning', 'gcp', 'azure']",22087,22087.0,"['spark', 'aws', 'python', 'sql', 'machine learning', 'gcp', 'azure']",22087.0,22087,,49540.0
data scientist,lead,on-site,company_917,"San Bruno, CA",8 days ago,"Mountain View, CA, US",Technology,Public,258770.0,1200000000000.0,181232 - 267706,"['sql', 'r', 'python']",181232,267706.0,"['sql', 'r', 'python']",224469.0,181232 - 267706,1200000000000.0,258770.0
machine learning engineer,senior,hybrid,company_008,"San Jose, CA",a month ago,"San Jose, CA, US",Technology,Public,34630.0,82100000000.0,172950 - 298014,"['pytorch', 'python', 'sql', 'machine learning', 'gcp', 'hadoop', 'deep learning', 'tensorflow']",172950,298014.0,"['pytorch', 'python', 'sql', 'machine learning', 'gcp', 'hadoop', 'deep learning', 'tensorflow']",235482.0,172950 - 298014,82100000000.0,34630.0
data scientist,senior,on-site,company_003,"Bentonville, AR",18 days ago,"Bentonville, AR, US",Retail,Public,354990000000.0,,101193 - 202386,"['pytorch', 'spark', 'r', 'python', 'scala', 'neural network', 'machine learning', 'deep learning', 'tensorflow']",101193,202386.0,"['pytorch', 'spark', 'r', 'python', 'scala', 'neural network', 'machine learning', 'deep learning', 'tensorflow']",151789.5,101193 - 202386,,354990000000.0
data scientist,lead,on-site,company_273,"Bellevue, WA",19 days ago,"Menlo Park, CA, US",Technology,Public,94590.0,232190000000.0,232745 - 288861,['machine learning'],232745,288861.0,['machine learning'],260803.0,232745 - 288861,232190000000.0,94590.0
data scientist,senior,on-site,company_917,"Mountain View, CA",15 days ago,"Mountain View, CA, US",Technology,Public,258810.0,1350000000000.0,181229 - 267703,"['sql', 'r', 'python']",181229,267703.0,"['sql', 'r', 'python']",224466.0,181229 - 267703,1350000000000.0,258810.0
data scientist,midlevel,on-site,company_134,"Seattle, WA",2 days ago,"Seattle, WA, US",Retail,Public,865446.0,839080000000.0,110401 - 220792,"['amazon', 'r', 'python', 'sql', 'machine learning']",110401,220792.0,"['amazon', 'r', 'python', 'sql', 'machine learning']",165596.5,110401 - 220792,839080000000.0,865446.0
data scientist,senior,on-site,company_917,"Mountain View, CA",5 days ago,"Mountain View, CA, US",Technology,Public,258820.0,1450000000000.0,168348 - 249302,"['sql', 'r', 'python']",168348,249302.0,"['sql', 'r', 'python']",208825.0,168348 - 249302,1450000000000.0,258820.0
machine learning engineer,midlevel,,company_941,"Bengaluru, Karnataka, India",22 days ago,"Dublin, IE",Technology,Public,492205.0,154110000000.0,10603 - 26378,['machine learning'],10603,26378.0,['machine learning'],18490.5,10603 - 26378,154110000000.0,492205.0
data scientist,senior,remote,company_083,"Gothenburg, Vstra Gtaland County, Sweden",5 days ago,"Paris, IDF, FR",Technology,Private,263570.0,25490000000.0,60795,"['pandas', 'amazon', 'pytorch', 'aws', 'git', 'python', 'docker', 'sql', 'kubernetes', 'azure']",60795,60795.0,"['pandas', 'amazon', 'pytorch', 'aws', 'git', 'python', 'docker', 'sql', 'kubernetes', 'azure']",60795.0,60795,25490000000.0,263570.0
data scientist,senior,on-site,company_395,"San Jose, CA",16 days ago,"McLean, VA, US",Retail,Public,55130.0,36440000000.0,159156 - 181602,"['pytorch', 'aws', 'r', 'python', 'scala', 'sql', 'database', 'machine learning']",159156,181602.0,"['pytorch', 'aws', 'r', 'python', 'scala', 'sql', 'database', 'machine learning']",170379.0,159156 - 181602,36440000000.0,55130.0
data scientist,lead,,company_291,"Delhi Cantonment, Delhi, India",4 days ago,"Bengaluru, KA, IN",Technology,Public,261030.0,71500000000.0,9657,[],9657,9657.0,[],9657.0,9657,71500000000.0,261030.0
data scientist,senior,on-site,company_003,"San Bruno, CA",17 days ago,"Bentonville, AR, US",Retail,Public,354990000000.0,,131556 - 263106,"['spark', 'r', 'python', 'scala', 'sql', 'machine learning', 'tensorflow']",131556,263106.0,"['spark', 'r', 'python', 'scala', 'sql', 'machine learning', 'tensorflow']",197331.0,131556 - 263106,,354990000000.0
data scientist,senior,on-site,company_134,"Bellevue, WA",16 days ago,"Seattle, WA, US",Retail,Public,865476.0,838830000000.0,156392 - 178470,"['amazon', 'aws', 'r', 'python', 'sql', 'tableau']",156392,178470.0,"['amazon', 'aws', 'r', 'python', 'sql', 'tableau']",167431.0,156392 - 178470,838830000000.0,865476.0
data scientist,senior,,company_083,"Camden, NJ",4 months ago,"Paris, IDF, FR",Technology,Private,263580.0,25340000000.0,80371 - 124381,"['r', 'python', 'sql', 'machine learning', 'azure']",80371,124381.0,"['r', 'python', 'sql', 'machine learning', 'azure']",102376.0,80371 - 124381,25340000000.0,263580.0
data scientist,senior,hybrid,company_008,"San Jose, CA",a month ago,"San Jose, CA, US",Technology,Public,34670.0,82200000000.0,113612 - 195808,"['tableau', 'sql', 'r', 'python']",113612,195808.0,"['tableau', 'sql', 'r', 'python']",154710.0,113612 - 195808,82200000000.0,34670.0
data scientist,senior,on-site,company_917,"Chicago, IL",20 days ago,"Mountain View, CA, US",Technology,Public,258790.0,1500000000000.0,181235 - 267709,"['sql', 'machine learning', 'r', 'python']",181235,267709.0,"['sql', 'machine learning', 'r', 'python']",224472.0,181235 - 267709,1500000000000.0,258790.0
data scientist,senior,on-site,company_134,"New York, United States",7 days ago,"Seattle, WA, US",Retail,Public,865426.0,838880000000.0,137999 - 165596,"['amazon', 'r', 'python', 'scala', 'sql', 'machine learning']",137999,165596.0,"['amazon', 'r', 'python', 'scala', 'sql', 'machine learning']",151797.5,137999 - 165596,838880000000.0,865426.0
data scientist,senior,on-site,company_844,"San Francisco, CA",5 days ago,"Mountain View, CA, US",Technology,Public,17020.0,95270000000.0,164672 - 171572,"['sql', 'machine learning', 'r', 'python']",164672,171572.0,"['sql', 'machine learning', 'r', 'python']",168122.0,164672 - 171572,95270000000.0,17020.0
data scientist,senior,on-site,company_244,"New York, NY",6 days ago,"New York, NY, US",Finance,Public,290780.0,352800000000.0,133114 - 193194,"['pandas', 'numpy', 'python', 'sql', 'machine learning', 'tableau']",133114,193194.0,"['pandas', 'numpy', 'python', 'sql', 'machine learning', 'tableau']",163154.0,133114 - 193194,352800000000.0,290780.0
data scientist,midlevel,on-site,company_244,"Plano, TX",6 days ago,"New York, NY, US",Finance,Public,290800.0,352600000000.0,124196 - 197790,"['pytorch', 'spark', 'python', 'sql', 'keras', 'machine learning', 'tensorflow']",124196,197790.0,"['pytorch', 'spark', 'python', 'sql', 'keras', 'machine learning', 'tensorflow']",160993.0,124196 - 197790,352600000000.0,290800.0
data engineer,senior,,company_134,"Vancouver, British Columbia, Canada",21 days ago,"Seattle, WA, US",Retail,Public,865426.0,838830000000.0,95034 - 158785,"['amazon', 'aws', 'python', 'scala', 'java', 'airflow', 'sql']",95034,158785.0,"['amazon', 'aws', 'python', 'scala', 'java', 'airflow', 'sql']",126909.5,95034 - 158785,838830000000.0,865426.0
data scientist,midlevel,on-site,company_273,"Bellevue, WA",19 days ago,"Menlo Park, CA, US",Technology,Public,94580.0,232090000000.0,159150 - 222625,"['sql', 'machine learning', 'r', 'python']",159150,222625.0,"['sql', 'machine learning', 'r', 'python']",190887.5,159150 - 222625,232090000000.0,94580.0
data scientist,senior,on-site,company_003,"Sunnyvale, CA",17 days ago,"Bentonville, AR, US",Retail,Public,354990000000.0,,131554 - 263104,"['spark', 'r', 'python', 'scala', 'sql', 'machine learning', 'tensorflow']",131554,263104.0,"['spark', 'r', 'python', 'scala', 'sql', 'machine learning', 'tensorflow']",197329.0,131554 - 263104,,354990000000.0
machine learning engineer,senior,on-site,company_134,"Seattle, WA",6 days ago,"Seattle, WA, US",Retail,Public,865436.0,838980000000.0,110395 - 220786,"['amazon', 'machine learning']",110395,220786.0,"['amazon', 'machine learning']",165590.5,110395 - 220786,838980000000.0,865436.0
machine learning engineer,midlevel,,company_941,"Bengaluru, Karnataka, India",21 days ago,"Dublin, IE",Technology,Public,492245.0,154210000000.0,10601 - 26376,['machine learning'],10601,26376.0,['machine learning'],18488.5,10601 - 26376,154210000000.0,492245.0
data scientist,midlevel,,company_881,"Singapore, Singapore",a month ago,CN,Technology,Private,110010.0,129039999999.99998,57958 - 103129,"['sql', 'machine learning', 'r', 'python']",57958,103129.0,"['sql', 'machine learning', 'r', 'python']",80543.5,57958 - 103129,129039999999.99998,110010.0
data scientist,senior,hybrid,company_003,"Bentonville, AR",18 days ago,"Bentonville, AR, US",Retail,Public,354990000000.0,,131552 - 263102,"['pytorch', 'spark', 'r', 'python', 'scala', 'java', 'airflow', 'sql', 'machine learning', 'deep learning', 'keras', 'azure', 'tensorflow']",131552,263102.0,"['pytorch', 'spark', 'r', 'python', 'scala', 'java', 'airflow', 'sql', 'machine learning', 'deep learning', 'keras', 'azure', 'tensorflow']",197327.0,131552 - 263102,,354990000000.0
data scientist,senior,,company_844,"Mountain View, CA",8 days ago,"Mountain View, CA, US",Technology,Public,17050.0,95370000000.0,170195,"['spark', 'r', 'python', 'sql', 'tableau']",170195,170195.0,"['spark', 'r', 'python', 'sql', 'tableau']",170195.0,170195,95370000000.0,17050.0
data scientist,senior,on-site,company_917,"Los Angeles, CA",15 days ago,"Mountain View, CA, US",Technology,Public,258790.0,1150000000000.0,129711 - 185827,"['spark', 'r', 'python', 'sql', 'hadoop', 'machine learning']",129711,185827.0,"['spark', 'r', 'python', 'sql', 'hadoop', 'machine learning']",157769.0,129711 - 185827,1150000000000.0,258790.0
data scientist,senior,hybrid,company_008,"Bengaluru, Karnataka, India",8 days ago,"San Jose, CA, US",Technology,Public,34650.0,82400000000.0,24239 - 47626,"['sql', 'machine learning', 'python']",24239,47626.0,"['sql', 'machine learning', 'python']",35932.5,24239 - 47626,82400000000.0,34650.0
data scientist,senior,,company_171,"Bengaluru, Karnataka, India",a day ago,"Armonk, NY, US",Technology,Public,524598.0,120290000000.0,33288 - 53080,"['pytorch', 'python', 'sql', 'machine learning', 'deep learning', 'tensorflow']",33288,53080.0,"['pytorch', 'python', 'sql', 'machine learning', 'deep learning', 'tensorflow']",43184.0,33288 - 53080,120290000000.0,524598.0
machine learning engineer,senior,,company_134,"Melbourne, Victoria, Australia",a month ago,"Seattle, WA, US",Retail,Public,865456.0,838780000000.0,64290,"['amazon', 'machine learning']",64290,64290.0,"['amazon', 'machine learning']",64290.0,64290,838780000000.0,865456.0
data scientist,midlevel,on-site,company_395,"McLean, VA",11 days ago,"McLean, VA, US",Retail,Public,55150.0,36290000000.0,145904 - 166510,"['spark', 'aws', 'r', 'python', 'scala', 'sql', 'database', 'machine learning']",145904,166510.0,"['spark', 'aws', 'r', 'python', 'scala', 'sql', 'database', 'machine learning']",156207.0,145904 - 166510,36290000000.0,55150.0
